track_id,score,cpa_m,tcpa_s
2,0.2564334464844967,,
2,0.2564334464844967,,
2,0.2564334464844967,,
2,0.2564334464844967,,
2,0.2564334464844967,,
2,0.2564334464844967,,
2,0.2564334464844967,,
2,0.2564334464844967,,
2,0.25600119711316793,,
1,0.130683418046485,,
1,0.130683418046485,,
1,0.130683418046485,,
1,0.130683418046485,,
1,0.130683418046485,,
1,0.130683418046485,,
1,0.130683418046485,,
1,0.130683418046485,,
2,0.11762300124523052,,
2,0.11762300124523052,,
2,0.11762300124523052,,
2,0.11762300124523052,,
2,0.11762300124523052,,
2,0.11762300124523052,,
2,0.11762300124523052,,
2,0.11762300124523052,,
2,0.09324664868964283,,
2,0.09324664868964283,,
2,0.09324664868964283,,
3,0.0706546003211328,,
3,0.0706546003211328,,
3,0.0706546003211328,,
3,0.0706546003211328,,
3,0.0706546003211328,,
3,0.0706546003211328,,
3,0.0706546003211328,,
3,0.0706546003211328,,
2,0.06900384159848395,,
2,0.06900384159848395,,
2,0.06900384159848395,,
2,0.06900384159848395,,
2,0.06900384159848395,,
2,0.06900384159848395,,
2,0.06900384159848395,,
2,0.06900384159848395,,
2,0.06881784761541962,,
2,0.06881784761541962,,
2,0.06881784761541962,,
2,0.06881784761541962,,
2,0.06881784761541962,,
2,0.06881784761541962,,
2,0.06881784761541962,,
2,0.06881784761541962,,
1,0.06847048774986059,,
1,0.06847048774986059,,
1,0.06847048774986059,,
1,0.06847048774986059,,
1,0.06847048774986059,,
1,0.06847048774986059,,
1,0.06847048774986059,,
1,0.06847048774986059,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.06785835018952252,,
3,0.0640970955742348,,
3,0.0640970955742348,,
3,0.0640970955742348,,
3,0.0640970955742348,,
3,0.0640970955742348,,
3,0.0640970955742348,,
3,0.0640970955742348,,
3,0.0640970955742348,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
2,0.06374854595330604,,
1,0.061252308480860385,,
3,0.056720330240066515,,
1,0.05523457540438652,,
1,0.05523457540438652,,
1,0.05523457540438652,,
1,0.05523457540438652,,
1,0.05523457540438652,,
1,0.05523457540438652,,
1,0.05523457540438652,,
1,0.05523457540438652,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
1,0.04688528813023618,,
3,0.04347499127851623,,
3,0.04347499127851623,,
3,0.04347499127851623,,
3,0.04347499127851623,,
3,0.04347499127851623,,
3,0.04347499127851623,,
3,0.04347499127851623,,
3,0.04347499127851623,,
3,0.04240933480977252,,
3,0.04240933480977252,,
3,0.04240933480977252,,
1,0.04174236025360715,,
1,0.04174236025360715,,
1,0.04174236025360715,,
3,0.04156807059436057,,
3,0.04156807059436057,,
3,0.04156807059436057,,
3,0.04156807059436057,,
3,0.04156807059436057,,
3,0.04156807059436057,,
3,0.04156807059436057,,
3,0.04156807059436057,,
1,0.038928670064244726,,
1,0.038928670064244726,,
1,0.038928670064244726,,
1,0.038928670064244726,,
1,0.038928670064244726,,
1,0.038928670064244726,,
1,0.038928670064244726,,
1,0.038928670064244726,,
